MANDT,FISCALYEARVARIANT,CALENDARDATE,FISCALYEAR,FISCALPERIOD,FISCALQUARTER,FQUARTERSORT,FISCALYEARPERIOD,FYPERIODSORT,FISCALWEEK,FWEEKSORT,FISCALYEAROFFSET,FISCALQUARTEROFFSET,FISCALPERIODOFFSET,FISCALWEEKOFFSET,FISCALYEARSTARTDATE,FISCALYEARENDDATE,FISCALPERIODSTARTDATE,FISCALPERIODENDDATE,FISCALQUARTERSTARTDATE,FISCALQUARTERENDDATE,FISCALWEEKSTARTDATE,FISCALWEEKENDDATE,FISCALPERIODWEEKS,FYEAROFFSETI,FQUARTEROFFSETI,FPERIODOFFSETI,FWEEKOFFSETI
400,Z9,10/1/1997,1997,2,199701,199701,1997002,1997002,199705,199705,4975,4899,4699,3685,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,9/28/1997,10/4/1997,4,-25,-101,-301,-1315
400,Z9,10/2/1997,1997,2,199701,199701,1997002,1997002,199705,199705,4975,4899,4699,3685,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,9/28/1997,10/4/1997,4,-25,-101,-301,-1315
400,Z9,10/3/1997,1997,2,199701,199701,1997002,1997002,199705,199705,4975,4899,4699,3685,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,9/28/1997,10/4/1997,4,-25,-101,-301,-1315
400,Z9,10/4/1997,1997,2,199701,199701,1997002,1997002,199705,199705,4975,4899,4699,3685,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,9/28/1997,10/4/1997,4,-25,-101,-301,-1315
400,Z9,10/5/1997,1997,2,199701,199701,1997002,1997002,199706,199706,4975,4899,4699,3686,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/5/1997,10/11/1997,4,-25,-101,-301,-1314
400,Z9,10/6/1997,1997,2,199701,199701,1997002,1997002,199706,199706,4975,4899,4699,3686,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/5/1997,10/11/1997,4,-25,-101,-301,-1314
400,Z9,10/7/1997,1997,2,199701,199701,1997002,1997002,199706,199706,4975,4899,4699,3686,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/5/1997,10/11/1997,4,-25,-101,-301,-1314
400,Z9,10/8/1997,1997,2,199701,199701,1997002,1997002,199706,199706,4975,4899,4699,3686,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/5/1997,10/11/1997,4,-25,-101,-301,-1314
400,Z9,10/9/1997,1997,2,199701,199701,1997002,1997002,199706,199706,4975,4899,4699,3686,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/5/1997,10/11/1997,4,-25,-101,-301,-1314
400,Z9,10/10/1997,1997,2,199701,199701,1997002,1997002,199706,199706,4975,4899,4699,3686,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/5/1997,10/11/1997,4,-25,-101,-301,-1314
400,Z9,10/11/1997,1997,2,199701,199701,1997002,1997002,199706,199706,4975,4899,4699,3686,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/5/1997,10/11/1997,4,-25,-101,-301,-1314
400,Z9,10/12/1997,1997,2,199701,199701,1997002,1997002,199707,199707,4975,4899,4699,3687,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/12/1997,10/18/1997,4,-25,-101,-301,-1313
400,Z9,10/13/1997,1997,2,199701,199701,1997002,1997002,199707,199707,4975,4899,4699,3687,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/12/1997,10/18/1997,4,-25,-101,-301,-1313
400,Z9,10/14/1997,1997,2,199701,199701,1997002,1997002,199707,199707,4975,4899,4699,3687,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/12/1997,10/18/1997,4,-25,-101,-301,-1313
400,Z9,10/15/1997,1997,2,199701,199701,1997002,1997002,199707,199707,4975,4899,4699,3687,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/12/1997,10/18/1997,4,-25,-101,-301,-1313
400,Z9,10/16/1997,1997,2,199701,199701,1997002,1997002,199707,199707,4975,4899,4699,3687,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/12/1997,10/18/1997,4,-25,-101,-301,-1313
400,Z9,10/17/1997,1997,2,199701,199701,1997002,1997002,199707,199707,4975,4899,4699,3687,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/12/1997,10/18/1997,4,-25,-101,-301,-1313
400,Z9,10/18/1997,1997,2,199701,199701,1997002,1997002,199707,199707,4975,4899,4699,3687,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/12/1997,10/18/1997,4,-25,-101,-301,-1313
400,Z9,10/19/1997,1997,2,199701,199701,1997002,1997002,199708,199708,4975,4899,4699,3688,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/19/1997,10/25/1997,4,-25,-101,-301,-1312
400,Z9,10/20/1997,1997,2,199701,199701,1997002,1997002,199708,199708,4975,4899,4699,3688,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/19/1997,10/25/1997,4,-25,-101,-301,-1312
400,Z9,10/21/1997,1997,2,199701,199701,1997002,1997002,199708,199708,4975,4899,4699,3688,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/19/1997,10/25/1997,4,-25,-101,-301,-1312
400,Z9,10/22/1997,1997,2,199701,199701,1997002,1997002,199708,199708,4975,4899,4699,3688,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/19/1997,10/25/1997,4,-25,-101,-301,-1312
400,Z9,10/23/1997,1997,2,199701,199701,1997002,1997002,199708,199708,4975,4899,4699,3688,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/19/1997,10/25/1997,4,-25,-101,-301,-1312
400,Z9,10/24/1997,1997,2,199701,199701,1997002,1997002,199708,199708,4975,4899,4699,3688,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/19/1997,10/25/1997,4,-25,-101,-301,-1312
400,Z9,10/25/1997,1997,2,199701,199701,1997002,1997002,199708,199708,4975,4899,4699,3688,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/19/1997,10/25/1997,4,-25,-101,-301,-1312
400,Z9,10/26/1997,1997,2,199701,199701,1997002,1997002,199709,199709,4975,4899,4699,3689,9/1/1997,8/29/1998,9/29/1997,10/26/1997,9/1/1997,11/30/1997,10/26/1997,11/1/1997,4,-25,-101,-301,-1311
400,Z9,1/25/1998,1997,6,199702,199702,1997006,1997006,199722,199722,4975,4900,4703,3702,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,1/25/1998,1/31/1998,4,-25,-100,-297,-1298
400,Z9,1/26/1998,1997,6,199702,199702,1997006,1997006,199722,199722,4975,4900,4703,3702,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,1/25/1998,1/31/1998,4,-25,-100,-297,-1298
400,Z9,1/27/1998,1997,6,199702,199702,1997006,1997006,199722,199722,4975,4900,4703,3702,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,1/25/1998,1/31/1998,4,-25,-100,-297,-1298
400,Z9,1/28/1998,1997,6,199702,199702,1997006,1997006,199722,199722,4975,4900,4703,3702,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,1/25/1998,1/31/1998,4,-25,-100,-297,-1298
400,Z9,1/29/1998,1997,6,199702,199702,1997006,1997006,199722,199722,4975,4900,4703,3702,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,1/25/1998,1/31/1998,4,-25,-100,-297,-1298
400,Z9,1/30/1998,1997,6,199702,199702,1997006,1997006,199722,199722,4975,4900,4703,3702,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,1/25/1998,1/31/1998,4,-25,-100,-297,-1298
400,Z9,1/31/1998,1997,6,199702,199702,1997006,1997006,199722,199722,4975,4900,4703,3702,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,1/25/1998,1/31/1998,4,-25,-100,-297,-1298
400,Z9,2/1/1998,1997,6,199702,199702,1997006,1997006,199723,199723,4975,4900,4703,3703,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/1/1998,2/7/1998,4,-25,-100,-297,-1297
400,Z9,2/2/1998,1997,6,199702,199702,1997006,1997006,199723,199723,4975,4900,4703,3703,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/1/1998,2/7/1998,4,-25,-100,-297,-1297
400,Z9,2/3/1998,1997,6,199702,199702,1997006,1997006,199723,199723,4975,4900,4703,3703,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/1/1998,2/7/1998,4,-25,-100,-297,-1297
400,Z9,2/4/1998,1997,6,199702,199702,1997006,1997006,199723,199723,4975,4900,4703,3703,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/1/1998,2/7/1998,4,-25,-100,-297,-1297
400,Z9,2/5/1998,1997,6,199702,199702,1997006,1997006,199723,199723,4975,4900,4703,3703,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/1/1998,2/7/1998,4,-25,-100,-297,-1297
400,Z9,2/6/1998,1997,6,199702,199702,1997006,1997006,199723,199723,4975,4900,4703,3703,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/1/1998,2/7/1998,4,-25,-100,-297,-1297
400,Z9,2/7/1998,1997,6,199702,199702,1997006,1997006,199723,199723,4975,4900,4703,3703,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/1/1998,2/7/1998,4,-25,-100,-297,-1297
400,Z9,2/8/1998,1997,6,199702,199702,1997006,1997006,199724,199724,4975,4900,4703,3704,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/8/1998,2/14/1998,4,-25,-100,-297,-1296
400,Z9,2/9/1998,1997,6,199702,199702,1997006,1997006,199724,199724,4975,4900,4703,3704,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/8/1998,2/14/1998,4,-25,-100,-297,-1296
400,Z9,2/10/1998,1997,6,199702,199702,1997006,1997006,199724,199724,4975,4900,4703,3704,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/8/1998,2/14/1998,4,-25,-100,-297,-1296
400,Z9,2/11/1998,1997,6,199702,199702,1997006,1997006,199724,199724,4975,4900,4703,3704,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/8/1998,2/14/1998,4,-25,-100,-297,-1296
400,Z9,2/12/1998,1997,6,199702,199702,1997006,1997006,199724,199724,4975,4900,4703,3704,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/8/1998,2/14/1998,4,-25,-100,-297,-1296
400,Z9,2/13/1998,1997,6,199702,199702,1997006,1997006,199724,199724,4975,4900,4703,3704,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/8/1998,2/14/1998,4,-25,-100,-297,-1296
400,Z9,2/14/1998,1997,6,199702,199702,1997006,1997006,199724,199724,4975,4900,4703,3704,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/8/1998,2/14/1998,4,-25,-100,-297,-1296
400,Z9,2/15/1998,1997,6,199702,199702,1997006,1997006,199725,199725,4975,4900,4703,3705,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/15/1998,2/21/1998,4,-25,-100,-297,-1295
400,Z9,2/16/1998,1997,6,199702,199702,1997006,1997006,199725,199725,4975,4900,4703,3705,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/15/1998,2/21/1998,4,-25,-100,-297,-1295
400,Z9,2/17/1998,1997,6,199702,199702,1997006,1997006,199725,199725,4975,4900,4703,3705,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/15/1998,2/21/1998,4,-25,-100,-297,-1295
400,Z9,2/18/1998,1997,6,199702,199702,1997006,1997006,199725,199725,4975,4900,4703,3705,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/15/1998,2/21/1998,4,-25,-100,-297,-1295
400,Z9,2/19/1998,1997,6,199702,199702,1997006,1997006,199725,199725,4975,4900,4703,3705,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/15/1998,2/21/1998,4,-25,-100,-297,-1295
400,Z9,2/20/1998,1997,6,199702,199702,1997006,1997006,199725,199725,4975,4900,4703,3705,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/15/1998,2/21/1998,4,-25,-100,-297,-1295
400,Z9,2/21/1998,1997,6,199702,199702,1997006,1997006,199725,199725,4975,4900,4703,3705,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/15/1998,2/21/1998,4,-25,-100,-297,-1295
400,Z9,2/22/1998,1997,6,199702,199702,1997006,1997006,199726,199726,4975,4900,4703,3706,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/22/1998,2/28/1998,4,-25,-100,-297,-1294
400,Z9,2/23/1998,1997,6,199702,199702,1997006,1997006,199726,199726,4975,4900,4703,3706,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/22/1998,2/28/1998,4,-25,-100,-297,-1294
400,Z9,2/24/1998,1997,6,199702,199702,1997006,1997006,199726,199726,4975,4900,4703,3706,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/22/1998,2/28/1998,4,-25,-100,-297,-1294
400,Z9,2/25/1998,1997,6,199702,199702,1997006,1997006,199726,199726,4975,4900,4703,3706,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/22/1998,2/28/1998,4,-25,-100,-297,-1294
400,Z9,2/26/1998,1997,6,199702,199702,1997006,1997006,199726,199726,4975,4900,4703,3706,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/22/1998,2/28/1998,4,-25,-100,-297,-1294
400,Z9,2/27/1998,1997,6,199702,199702,1997006,1997006,199726,199726,4975,4900,4703,3706,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/22/1998,2/28/1998,4,-25,-100,-297,-1294
400,Z9,2/28/1998,1997,6,199702,199702,1997006,1997006,199726,199726,4975,4900,4703,3706,9/1/1997,8/29/1998,1/25/1998,2/28/1998,12/1/1997,2/28/1998,2/22/1998,2/28/1998,4,-25,-100,-297,-1294
400,Z9,12/29/1997,1997,5,199702,199702,1997005,1997005,199718,199718,4975,4900,4702,3698,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,12/28/1997,1/3/1998,4,-25,-100,-298,-1302
400,Z9,12/30/1997,1997,5,199702,199702,1997005,1997005,199718,199718,4975,4900,4702,3698,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,12/28/1997,1/3/1998,4,-25,-100,-298,-1302
400,Z9,12/31/1997,1997,5,199702,199702,1997005,1997005,199718,199718,4975,4900,4702,3698,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,12/28/1997,1/3/1998,4,-25,-100,-298,-1302
400,Z9,1/1/1998,1997,5,199702,199702,1997005,1997005,199718,199718,4975,4900,4702,3698,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,12/28/1997,1/3/1998,4,-25,-100,-298,-1302
400,Z9,1/2/1998,1997,5,199702,199702,1997005,1997005,199718,199718,4975,4900,4702,3698,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,12/28/1997,1/3/1998,4,-25,-100,-298,-1302
400,Z9,1/3/1998,1997,5,199702,199702,1997005,1997005,199718,199718,4975,4900,4702,3698,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,12/28/1997,1/3/1998,4,-25,-100,-298,-1302
400,Z9,1/4/1998,1997,5,199702,199702,1997005,1997005,199719,199719,4975,4900,4702,3699,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/4/1998,1/10/1998,4,-25,-100,-298,-1301
400,Z9,1/5/1998,1997,5,199702,199702,1997005,1997005,199719,199719,4975,4900,4702,3699,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/4/1998,1/10/1998,4,-25,-100,-298,-1301
400,Z9,1/6/1998,1997,5,199702,199702,1997005,1997005,199719,199719,4975,4900,4702,3699,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/4/1998,1/10/1998,4,-25,-100,-298,-1301
400,Z9,1/7/1998,1997,5,199702,199702,1997005,1997005,199719,199719,4975,4900,4702,3699,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/4/1998,1/10/1998,4,-25,-100,-298,-1301
400,Z9,1/8/1998,1997,5,199702,199702,1997005,1997005,199719,199719,4975,4900,4702,3699,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/4/1998,1/10/1998,4,-25,-100,-298,-1301
400,Z9,1/9/1998,1997,5,199702,199702,1997005,1997005,199719,199719,4975,4900,4702,3699,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/4/1998,1/10/1998,4,-25,-100,-298,-1301
400,Z9,1/10/1998,1997,5,199702,199702,1997005,1997005,199719,199719,4975,4900,4702,3699,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/4/1998,1/10/1998,4,-25,-100,-298,-1301
400,Z9,1/11/1998,1997,5,199702,199702,1997005,1997005,199720,199720,4975,4900,4702,3700,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/11/1998,1/17/1998,4,-25,-100,-298,-1300
400,Z9,1/12/1998,1997,5,199702,199702,1997005,1997005,199720,199720,4975,4900,4702,3700,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/11/1998,1/17/1998,4,-25,-100,-298,-1300
400,Z9,1/13/1998,1997,5,199702,199702,1997005,1997005,199720,199720,4975,4900,4702,3700,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/11/1998,1/17/1998,4,-25,-100,-298,-1300
400,Z9,1/14/1998,1997,5,199702,199702,1997005,1997005,199720,199720,4975,4900,4702,3700,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/11/1998,1/17/1998,4,-25,-100,-298,-1300
400,Z9,1/15/1998,1997,5,199702,199702,1997005,1997005,199720,199720,4975,4900,4702,3700,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/11/1998,1/17/1998,4,-25,-100,-298,-1300
400,Z9,1/16/1998,1997,5,199702,199702,1997005,1997005,199720,199720,4975,4900,4702,3700,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/11/1998,1/17/1998,4,-25,-100,-298,-1300
400,Z9,1/17/1998,1997,5,199702,199702,1997005,1997005,199720,199720,4975,4900,4702,3700,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/11/1998,1/17/1998,4,-25,-100,-298,-1300
400,Z9,1/18/1998,1997,5,199702,199702,1997005,1997005,199721,199721,4975,4900,4702,3701,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/18/1998,1/24/1998,4,-25,-100,-298,-1299
400,Z9,1/19/1998,1997,5,199702,199702,1997005,1997005,199721,199721,4975,4900,4702,3701,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/18/1998,1/24/1998,4,-25,-100,-298,-1299
400,Z9,1/20/1998,1997,5,199702,199702,1997005,1997005,199721,199721,4975,4900,4702,3701,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/18/1998,1/24/1998,4,-25,-100,-298,-1299
400,Z9,1/21/1998,1997,5,199702,199702,1997005,1997005,199721,199721,4975,4900,4702,3701,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/18/1998,1/24/1998,4,-25,-100,-298,-1299
400,Z9,1/22/1998,1997,5,199702,199702,1997005,1997005,199721,199721,4975,4900,4702,3701,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/18/1998,1/24/1998,4,-25,-100,-298,-1299
400,Z9,1/23/1998,1997,5,199702,199702,1997005,1997005,199721,199721,4975,4900,4702,3701,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/18/1998,1/24/1998,4,-25,-100,-298,-1299
400,Z9,1/24/1998,1997,5,199702,199702,1997005,1997005,199721,199721,4975,4900,4702,3701,9/1/1997,8/29/1998,12/29/1997,1/24/1998,12/1/1997,2/28/1998,1/18/1998,1/24/1998,4,-25,-100,-298,-1299
400,Z9,4/26/1998,1997,9,199703,199703,1997009,1997009,199735,199735,4975,4901,4706,3715,9/1/1997,8/29/1998,4/26/1998,5/30/1998,3/1/1998,5/30/1998,4/26/1998,5/2/1998,4,-25,-99,-294,-1285
400,Z9,4/27/1998,1997,9,199703,199703,1997009,1997009,199735,199735,4975,4901,4706,3715,9/1/1997,8/29/1998,4/26/1998,5/30/1998,3/1/1998,5/30/1998,4/26/1998,5/2/1998,4,-25,-99,-294,-1285
400,Z9,4/28/1998,1997,9,199703,199703,1997009,1997009,199735,199735,4975,4901,4706,3715,9/1/1997,8/29/1998,4/26/1998,5/30/1998,3/1/1998,5/30/1998,4/26/1998,5/2/1998,4,-25,-99,-294,-1285
400,Z9,4/29/1998,1997,9,199703,199703,1997009,1997009,199735,199735,4975,4901,4706,3715,9/1/1997,8/29/1998,4/26/1998,5/30/1998,3/1/1998,5/30/1998,4/26/1998,5/2/1998,4,-25,-99,-294,-1285
400,Z9,4/30/1998,1997,9,199703,199703,1997009,1997009,199735,199735,4975,4901,4706,3715,9/1/1997,8/29/1998,4/26/1998,5/30/1998,3/1/1998,5/30/1998,4/26/1998,5/2/1998,4,-25,-99,-294,-1285
400,Z9,5/1/1998,1997,9,199703,199703,1997009,1997009,199735,199735,4975,4901,4706,3715,9/1/1997,8/29/1998,4/26/1998,5/30/1998,3/1/1998,5/30/1998,4/26/1998,5/2/1998,4,-25,-99,-294,-1285
400,Z9,5/2/1998,1997,9,199703,199703,1997009,1997009,199735,199735,4975,4901,4706,3715,9/1/1997,8/29/1998,4/26/1998,5/30/1998,3/1/1998,5/30/1998,4/26/1998,5/2/1998,4,-25,-99,-294,-1285
400,Z9,5/3/1998,1997,9,199703,199703,1997009,1997009,199736,199736,4975,4901,4706,3716,9/1/1997,8/29/1998,4/26/1998,5/30/1998,3/1/1998,5/30/1998,5/3/1998,5/9/1998,4,-25,-99,-294,-1284
400,Z9,5/4/1998,1997,9,199703,199703,1997009,1997009,199736,199736,4975,4901,4706,3716,9/1/1997,8/29/1998,4/26/1998,5/30/1998,3/1/1998,5/30/1998,5/3/1998,5/9/1998,4,-25,-99,-294,-1284
400,Z9,5/5/1998,1997,9,199703,199703,1997009,1997009,199736,199736,4975,4901,4706,3716,9/1/1997,8/29/1998,4/26/1998,5/30/1998,3/1/1998,5/30/1998,5/3/1998,5/9/1998,4,-25,-99,-294,-1284
400,Z9,5/6/1998,1997,9,199703,199703,1997009,1997009,199736,199736,4975,4901,4706,3716,9/1/1997,8/29/1998,4/26/1998,5/30/1998,3/1/1998,5/30/1998,5/3/1998,5/9/1998,4,-25,-99,-294,-1284
